GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Examples (Spring Boot Integration with Test-Harness),ac.simons.neo4j.migrations.examples.sb_testharness,Application,0,3,0,0,0,1,0,1,0,1
